uid,time,trade_id,price,amount,exchange,instrmnt,vol_dllr,sell2,Class,Asset,datetime,year,hour
89465040,1660526028000.0,60094795,0.0704,1518.492,polo,trx-usdt,106.9018368,0.0,spot,trx,2022-08-15 01:13:48,2022,1
89465041,1660526043000.0,60094796,0.07036,10464.335,polo,trx-usdt,736.2706106,0.0,spot,trx,2022-08-15 01:14:03,2022,1
89465042,1660526045000.0,60094797,0.07036,144.99999999999997,polo,trx-usdt,10.2022,0.0,spot,trx,2022-08-15 01:14:05,2022,1
89465043,1660526050000.0,60094798,0.07042,8289.051,polo,trx-usdt,583.71497142,0.0,spot,trx,2022-08-15 01:14:10,2022,1
89465044,1660526051000.0,60094799,0.07042,51.618,polo,trx-usdt,3.63493956,0.0,spot,trx,2022-08-15 01:14:11,2022,1
89465045,1660526073000.0,60094800,0.07037,8929.339,polo,trx-usdt,628.35758543,0.0,spot,trx,2022-08-15 01:14:33,2022,1
89465046,1660526080000.0,60094801,0.07041,3610.988,polo,trx-usdt,254.24966508,0.0,spot,trx,2022-08-15 01:14:40,2022,1
89465047,1660526092000.0,60094802,0.07037,9288.469000000001,polo,trx-usdt,653.62956353,0.0,spot,trx,2022-08-15 01:14:52,2022,1
89465048,1660526163000.0,60094803,0.0704,757.04,polo,trx-usdt,53.295616,0.0,spot,trx,2022-08-15 01:16:03,2022,1
89465049,1660526163000.0,60094804,0.0704,25.232,polo,trx-usdt,1.7763328,0.0,spot,trx,2022-08-15 01:16:03,2022,1
89465050,1660526174000.0,60094805,0.07039,6767.857000000001,polo,trx-usdt,476.38945423,0.0,spot,trx,2022-08-15 01:16:14,2022,1
89465051,1660526231000.0,60094806,0.07029,9035.742999999999,polo,trx-usdt,635.12237547,0.0,spot,trx,2022-08-15 01:17:11,2022,1
89465052,1660526240000.0,60094807,0.07037,29.759,polo,trx-usdt,2.09414083,0.0,spot,trx,2022-08-15 01:17:20,2022,1
89465053,1660526343000.0,60094808,0.07032,9064.862000000001,polo,trx-usdt,637.44109584,0.0,spot,trx,2022-08-15 01:19:03,2022,1
89465054,1660526350000.0,60094809,0.07032,10542.682,polo,trx-usdt,741.36139824,0.0,spot,trx,2022-08-15 01:19:10,2022,1
89465055,1660526357000.0,60094810,0.0703,70.28,polo,trx-usdt,4.940684,0.0,spot,trx,2022-08-15 01:19:17,2022,1
89465056,1660526357000.0,60094811,0.0703,3593.745,polo,trx-usdt,252.6402735,0.0,spot,trx,2022-08-15 01:19:17,2022,1
89465057,1660526372000.0,60094812,0.07036,375.35299999999995,polo,trx-usdt,26.40983708,0.0,spot,trx,2022-08-15 01:19:32,2022,1
89465058,1660526386000.0,60094813,0.07038,473.39300000000003,polo,trx-usdt,33.31739934,0.0,spot,trx,2022-08-15 01:19:46,2022,1
89465059,1660526386000.0,60094814,0.07038,0.261,polo,trx-usdt,0.01836918,0.0,spot,trx,2022-08-15 01:19:46,2022,1
89465060,1660526498000.0,60094815,0.07041,1171.911,polo,trx-usdt,82.51425351,0.0,spot,trx,2022-08-15 01:21:38,2022,1
89465061,1660526515000.0,60094816,0.07054,1064.5569999999998,polo,trx-usdt,75.09385078,0.0,spot,trx,2022-08-15 01:21:55,2022,1
89465062,1660526521000.0,60094817,0.07056,1057.665,polo,trx-usdt,74.6288424,0.0,spot,trx,2022-08-15 01:22:01,2022,1
89465063,1660526616000.0,60094818,0.07041,3242.923,polo,trx-usdt,228.33420843,0.0,spot,trx,2022-08-15 01:23:36,2022,1
89465064,1660526637000.0,60094819,0.07041,9538.788,polo,trx-usdt,671.62606308,0.0,spot,trx,2022-08-15 01:23:57,2022,1
89465065,1660526644000.0,60094820,0.07036,3341.0299999999997,polo,trx-usdt,235.0748708,0.0,spot,trx,2022-08-15 01:24:04,2022,1
