	uid	time	trade_id	price	amount	exchange	instrmnt	vol_dllr	sell2	Class	Asset	datetime	year	hour
12794725	20583598	1660546426374.0	20371756	0.0852	18.0	binc	tru-usdt	1.5336	0.0	spot	tru	2022-08-15 06:53:46.374000128	2022	6
12794726	20583599	1660546426374.0	20371757	0.0852	132.0	binc	tru-usdt	11.2464	0.0	spot	tru	2022-08-15 06:53:46.374000128	2022	6
12794727	20583600	1660546426374.0	20371758	0.0852	129.0	binc	tru-usdt	10.9908	0.0	spot	tru	2022-08-15 06:53:46.374000128	2022	6
12794728	20583601	1660546426374.0	20371759	0.0852	118.0	binc	tru-usdt	10.0536	0.0	spot	tru	2022-08-15 06:53:46.374000128	2022	6
12794730	20583603	1660546426374.0	20371760	0.0852	11000.0	binc	tru-usdt	937.2	0.0	spot	tru	2022-08-15 06:53:46.374000128	2022	6
12794731	20583604	1660546426491.0	20371761	0.0851	122.0	binc	tru-usdt	10.3822	0.0	spot	tru	2022-08-15 06:53:46.491000064	2022	6
12794732	20583605	1660546427887.0	20371762	0.0852	646.0	binc	tru-usdt	55.0392	1.0	spot	tru	2022-08-15 06:53:47.887000064	2022	6
12794733	20583606	1660546643489.0	20371763	0.0854	1225.0	binc	tru-usdt	104.615	1.0	spot	tru	2022-08-15 06:57:23.488999936	2022	6
12794734	20583607	1660546643489.0	20371764	0.0854	4821.0	binc	tru-usdt	411.7134	1.0	spot	tru	2022-08-15 06:57:23.488999936	2022	6
12794735	20583608	1660546643495.0	20371765	0.0854	11238.0	binc	tru-usdt	959.7252	1.0	spot	tru	2022-08-15 06:57:23.495000064	2022	6
12794736	20583609	1660546643495.0	20371766	0.0854	4063.0	binc	tru-usdt	346.9802	1.0	spot	tru	2022-08-15 06:57:23.495000064	2022	6
12794737	20583610	1660546643536.0	20371767	0.0854	1225.0	binc	tru-usdt	104.615	1.0	spot	tru	2022-08-15 06:57:23.536000000	2022	6
12794738	20583611	1660546643757.0	20371768	0.0855	1225.0	binc	tru-usdt	104.7375	1.0	spot	tru	2022-08-15 06:57:23.756999936	2022	6
12794739	20583612	1660546643787.0	20371769	0.0855	1300.0	binc	tru-usdt	111.15	1.0	spot	tru	2022-08-15 06:57:23.787000064	2022	6
12794741	20583614	1660546643787.0	20371770	0.0856	514.0	binc	tru-usdt	43.9984	1.0	spot	tru	2022-08-15 06:57:23.787000064	2022	6
12794742	20583615	1660546643787.0	20371771	0.0856	1300.0	binc	tru-usdt	111.28	1.0	spot	tru	2022-08-15 06:57:23.787000064	2022	6
12794743	20583616	1660546643913.0	20371772	0.0856	1300.0	binc	tru-usdt	111.28	1.0	spot	tru	2022-08-15 06:57:23.912999936	2022	6
12794744	20583617	1660546643913.0	20371773	0.0857	234.0	binc	tru-usdt	20.0538	1.0	spot	tru	2022-08-15 06:57:23.912999936	2022	6
12794745	20583618	1660546643913.0	20371774	0.0857	318.0	binc	tru-usdt	27.2526	1.0	spot	tru	2022-08-15 06:57:23.912999936	2022	6
12794746	20583619	1660546643913.0	20371775	0.0857	8696.0	binc	tru-usdt	745.2472	1.0	spot	tru	2022-08-15 06:57:23.912999936	2022	6
12794747	20583620	1660546643974.0	20371776	0.0856	1300.0	binc	tru-usdt	111.28	1.0	spot	tru	2022-08-15 06:57:23.974000128	2022	6
12794748	20583621	1660546648888.0	20371777	0.0855	407.0	binc	tru-usdt	34.798500000000004	0.0	spot	tru	2022-08-15 06:57:28.888000000	2022	6
12794749	20583622	1660546652014.0	20371778	0.0856	1079.0	binc	tru-usdt	92.3624	1.0	spot	tru	2022-08-15 06:57:32.014000128	2022	6
12794750	20583623	1660546652015.0	20371779	0.0856	1079.0	binc	tru-usdt	92.3624	1.0	spot	tru	2022-08-15 06:57:32.015000064	2022	6
12794752	20583625	1660546652026.0	20371780	0.0856	976.0	binc	tru-usdt	83.5456	1.0	spot	tru	2022-08-15 06:57:32.025999872	2022	6
12794753	20583626	1660546652026.0	20371781	0.0856	170.0	binc	tru-usdt	14.552	1.0	spot	tru	2022-08-15 06:57:32.025999872	2022	6
12794754	20583627	1660546668231.0	20371782	0.0855	2293.0	binc	tru-usdt	196.0515	0.0	spot	tru	2022-08-15 06:57:48.231000064	2022	6
12794755	20583628	1660546668231.0	20371783	0.0854	1300.0	binc	tru-usdt	111.02	0.0	spot	tru	2022-08-15 06:57:48.231000064	2022	6
12794756	20583629	1660546668231.0	20371784	0.0854	514.0	binc	tru-usdt	43.8956	0.0	spot	tru	2022-08-15 06:57:48.231000064	2022	6
12794757	20583630	1660546668231.0	20371785	0.0853	2700.0	binc	tru-usdt	230.31	0.0	spot	tru	2022-08-15 06:57:48.231000064	2022	6
12794758	20583631	1660546668231.0	20371786	0.0853	1300.0	binc	tru-usdt	110.89	0.0	spot	tru	2022-08-15 06:57:48.231000064	2022	6
12794759	20583632	1660546668231.0	20371787	0.0852	4063.0	binc	tru-usdt	346.1676	0.0	spot	tru	2022-08-15 06:57:48.231000064	2022	6
12794760	20583633	1660546668231.0	20371788	0.0852	460.0	binc	tru-usdt	39.192	0.0	spot	tru	2022-08-15 06:57:48.231000064	2022	6
12794761	20583634	1660546714353.0	20371789	0.0853	1300.0	binc	tru-usdt	110.89	0.0	spot	tru	2022-08-15 06:58:34.352999936	2022	6
12794763	20583636	1660546714525.0	20371790	0.0853	1300.0	binc	tru-usdt	110.89	0.0	spot	tru	2022-08-15 06:58:34.524999936	2022	6
12794764	20583637	1660546737780.0	20371791	0.0854	1300.0	binc	tru-usdt	111.02	1.0	spot	tru	2022-08-15 06:58:57.780000000	2022	6
12794765	20583638	1660546737780.0	20371792	0.0854	5.0	binc	tru-usdt	0.427	1.0	spot	tru	2022-08-15 06:58:57.780000000	2022	6
12794766	20583639	1660546756971.0	20371793	0.0852	318.0	binc	tru-usdt	27.0936	0.0	spot	tru	2022-08-15 06:59:16.971000064	2022	6
12794767	20583640	1660546756971.0	20371794	0.0852	234.0	binc	tru-usdt	19.9368	0.0	spot	tru	2022-08-15 06:59:16.971000064	2022	6
12794768	20583641	1660546756971.0	20371795	0.0852	1288.0	binc	tru-usdt	109.7376	0.0	spot	tru	2022-08-15 06:59:16.971000064	2022	6
12794769	20583642	1660546770869.0	20371796	0.0852	12.0	binc	tru-usdt	1.0224	0.0	spot	tru	2022-08-15 06:59:30.868999936	2022	6
12794770	20583643	1660546770869.0	20371797	0.0852	1508.0	binc	tru-usdt	128.4816	0.0	spot	tru	2022-08-15 06:59:30.868999936	2022	6
12794771	20583644	1660546828028.0	20371798	0.0852	1192.0	binc	tru-usdt	101.5584	0.0	spot	tru	2022-08-15 07:00:28.028000000	2022	7
12794772	20583645	1660546828028.0	20371799	0.0852	1300.0	binc	tru-usdt	110.76	0.0	spot	tru	2022-08-15 07:00:28.028000000	2022	7
12794774	20583647	1660546828028.0	20371800	0.0851	4550.0	binc	tru-usdt	387.205	0.0	spot	tru	2022-08-15 07:00:28.028000000	2022	7
12794775	20583648	1660546829158.0	20371801	0.0852	276.0	binc	tru-usdt	23.5152	0.0	spot	tru	2022-08-15 07:00:29.158000128	2022	7
12794776	20583649	1660546848532.0	20371802	0.0854	234.0	binc	tru-usdt	19.9836	1.0	spot	tru	2022-08-15 07:00:48.532000000	2022	7
12794777	20583650	1660546881769.0	20371803	0.0852	1024.0	binc	tru-usdt	87.2448	0.0	spot	tru	2022-08-15 07:01:21.768999936	2022	7
12794778	20583651	1660546881788.0	20371804	0.0852	1300.0	binc	tru-usdt	110.76	0.0	spot	tru	2022-08-15 07:01:21.788000000	2022	7
12794779	20583652	1660546883720.0	20371805	0.0851	120.0	binc	tru-usdt	10.212	0.0	spot	tru	2022-08-15 07:01:23.720000000	2022	7
12794780	20583653	1660546883740.0	20371806	0.0851	1984.0	binc	tru-usdt	168.83839999999998	0.0	spot	tru	2022-08-15 07:01:23.740000000	2022	7
12794781	20583654	1660546883755.0	20371807	0.0851	1283.0	binc	tru-usdt	109.1833	0.0	spot	tru	2022-08-15 07:01:23.755000064	2022	7
12794782	20583655	1660546883755.0	20371808	0.0851	3003.0	binc	tru-usdt	255.5553	0.0	spot	tru	2022-08-15 07:01:23.755000064	2022	7
12794783	20583656	1660546885266.0	20371809	0.085	588.0	binc	tru-usdt	49.98	0.0	spot	tru	2022-08-15 07:01:25.265999872	2022	7
12794785	20583658	1660546885266.0	20371810	0.085	575.0	binc	tru-usdt	48.875	0.0	spot	tru	2022-08-15 07:01:25.265999872	2022	7
12794786	20583659	1660546885266.0	20371811	0.085	23245.0	binc	tru-usdt	1975.825	0.0	spot	tru	2022-08-15 07:01:25.265999872	2022	7
12794787	20583660	1660546885266.0	20371812	0.085	8746.0	binc	tru-usdt	743.4100000000001	0.0	spot	tru	2022-08-15 07:01:25.265999872	2022	7
12794788	20583661	1660546885266.0	20371813	0.085	1541.0	binc	tru-usdt	130.985	0.0	spot	tru	2022-08-15 07:01:25.265999872	2022	7
12794789	20583662	1660546885266.0	20371814	0.085	9259.0	binc	tru-usdt	787.0150000000001	0.0	spot	tru	2022-08-15 07:01:25.265999872	2022	7
12794790	20583663	1660546885266.0	20371815	0.085	150.0	binc	tru-usdt	12.750000000000002	0.0	spot	tru	2022-08-15 07:01:25.265999872	2022	7
12794791	20583664	1660546885266.0	20371816	0.085	1449.0	binc	tru-usdt	123.165	0.0	spot	tru	2022-08-15 07:01:25.265999872	2022	7
12794792	20583665	1660546885279.0	20371817	0.085	210.0	binc	tru-usdt	17.85	0.0	spot	tru	2022-08-15 07:01:25.279000064	2022	7
12794793	20583666	1660546885279.0	20371818	0.085	400.0	binc	tru-usdt	34.0	0.0	spot	tru	2022-08-15 07:01:25.279000064	2022	7
12794794	20583667	1660546885279.0	20371819	0.085	118.0	binc	tru-usdt	10.03	0.0	spot	tru	2022-08-15 07:01:25.279000064	2022	7
12794796	20583669	1660546885279.0	20371820	0.085	247.0	binc	tru-usdt	20.995	0.0	spot	tru	2022-08-15 07:01:25.279000064	2022	7
12794797	20583670	1660546885293.0	20371821	0.085	3767.0	binc	tru-usdt	320.19500000000005	0.0	spot	tru	2022-08-15 07:01:25.292999936	2022	7
12794798	20583671	1660546885293.0	20371822	0.085	2313.0	binc	tru-usdt	196.605	0.0	spot	tru	2022-08-15 07:01:25.292999936	2022	7
12794799	20583672	1660546885300.0	20371823	0.085	4670.0	binc	tru-usdt	396.9500000000001	0.0	spot	tru	2022-08-15 07:01:25.300000000	2022	7
12794800	20583673	1660546885313.0	20371824	0.085	1078.0	binc	tru-usdt	91.63	0.0	spot	tru	2022-08-15 07:01:25.312999936	2022	7
12794801	20583674	1660546885314.0	20371825	0.085	2018.0	binc	tru-usdt	171.53	0.0	spot	tru	2022-08-15 07:01:25.313999872	2022	7
12794802	20583675	1660546885314.0	20371826	0.085	43.0	binc	tru-usdt	3.655	0.0	spot	tru	2022-08-15 07:01:25.313999872	2022	7
12794803	20583676	1660546885316.0	20371827	0.085	1078.0	binc	tru-usdt	91.63	0.0	spot	tru	2022-08-15 07:01:25.316000000	2022	7
12794804	20583677	1660546885525.0	20371828	0.085	119.0	binc	tru-usdt	10.115	0.0	spot	tru	2022-08-15 07:01:25.524999936	2022	7
12794805	20583678	1660546888037.0	20371829	0.0851	648.0	binc	tru-usdt	55.1448	1.0	spot	tru	2022-08-15 07:01:28.036999936	2022	7
12794807	20583680	1660546890938.0	20371830	0.085	430.0	binc	tru-usdt	36.55	0.0	spot	tru	2022-08-15 07:01:30.937999872	2022	7
12794808	20583681	1660546891523.0	20371831	0.085	164.0	binc	tru-usdt	13.94	0.0	spot	tru	2022-08-15 07:01:31.523000064	2022	7
12794809	20583682	1660546892224.0	20371832	0.085	120.0	binc	tru-usdt	10.2	0.0	spot	tru	2022-08-15 07:01:32.224000000	2022	7
12794810	20583683	1660546893020.0	20371833	0.085	124.0	binc	tru-usdt	10.54	0.0	spot	tru	2022-08-15 07:01:33.020000000	2022	7
12794811	20583684	1660546893667.0	20371834	0.085	118.0	binc	tru-usdt	10.03	0.0	spot	tru	2022-08-15 07:01:33.667000064	2022	7
12794812	20583685	1660546893825.0	20371835	0.085	156.0	binc	tru-usdt	13.260000000000002	0.0	spot	tru	2022-08-15 07:01:33.824999936	2022	7
12794813	20583686	1660546893825.0	20371836	0.085	253.0	binc	tru-usdt	21.505000000000003	0.0	spot	tru	2022-08-15 07:01:33.824999936	2022	7
12794814	20583687	1660546894257.0	20371837	0.085	118.0	binc	tru-usdt	10.03	0.0	spot	tru	2022-08-15 07:01:34.256999936	2022	7
12794815	20583688	1660546894667.0	20371838	0.085	217.0	binc	tru-usdt	18.445	0.0	spot	tru	2022-08-15 07:01:34.667000064	2022	7
12794816	20583689	1660546894667.0	20371839	0.085	134.0	binc	tru-usdt	11.39	0.0	spot	tru	2022-08-15 07:01:34.667000064	2022	7
12794818	20583691	1660546894667.0	20371840	0.085	10665.0	binc	tru-usdt	906.525	0.0	spot	tru	2022-08-15 07:01:34.667000064	2022	7
12794819	20583692	1660546894667.0	20371841	0.085	317.0	binc	tru-usdt	26.945	0.0	spot	tru	2022-08-15 07:01:34.667000064	2022	7
12794820	20583693	1660546894667.0	20371842	0.085	1701.0	binc	tru-usdt	144.585	0.0	spot	tru	2022-08-15 07:01:34.667000064	2022	7
12794821	20583694	1660546894682.0	20371843	0.085	430.0	binc	tru-usdt	36.55	0.0	spot	tru	2022-08-15 07:01:34.681999872	2022	7
12794822	20583695	1660546894768.0	20371844	0.0851	246.0	binc	tru-usdt	20.9346	1.0	spot	tru	2022-08-15 07:01:34.768000000	2022	7
12794823	20583696	1660546894854.0	20371845	0.0849	441.0	binc	tru-usdt	37.4409	0.0	spot	tru	2022-08-15 07:01:34.854000128	2022	7
12794824	20583697	1660546894854.0	20371846	0.0849	1292.0	binc	tru-usdt	109.6908	0.0	spot	tru	2022-08-15 07:01:34.854000128	2022	7
12794825	20583698	1660546894854.0	20371847	0.0849	473.0	binc	tru-usdt	40.1577	0.0	spot	tru	2022-08-15 07:01:34.854000128	2022	7
12794826	20583699	1660546894854.0	20371848	0.0849	2526.0	binc	tru-usdt	214.4574	0.0	spot	tru	2022-08-15 07:01:34.854000128	2022	7
12794827	20583700	1660546894863.0	20371849	0.0849	480.0	binc	tru-usdt	40.752	0.0	spot	tru	2022-08-15 07:01:34.863000064	2022	7
12794829	20583702	1660546894863.0	20371850	0.0848	319.0	binc	tru-usdt	27.0512	0.0	spot	tru	2022-08-15 07:01:34.863000064	2022	7
12794830	20583703	1660546894863.0	20371851	0.0848	235.0	binc	tru-usdt	19.928	0.0	spot	tru	2022-08-15 07:01:34.863000064	2022	7
12794831	20583704	1660546894863.0	20371852	0.0848	112.0	binc	tru-usdt	9.4976	0.0	spot	tru	2022-08-15 07:01:34.863000064	2022	7
12794832	20583705	1660546895573.0	20371853	0.0849	118.0	binc	tru-usdt	10.0182	0.0	spot	tru	2022-08-15 07:01:35.572999936	2022	7
12794833	20583706	1660546896324.0	20371854	0.0849	119.0	binc	tru-usdt	10.1031	0.0	spot	tru	2022-08-15 07:01:36.324000000	2022	7
12794834	20583707	1660546900188.0	20371855	0.085	514.0	binc	tru-usdt	43.690000000000005	1.0	spot	tru	2022-08-15 07:01:40.188000000	2022	7
12794835	20583708	1660546900188.0	20371856	0.085	664.0	binc	tru-usdt	56.440000000000005	1.0	spot	tru	2022-08-15 07:01:40.188000000	2022	7
12794836	20583709	1660546900339.0	20371857	0.085	2011.0	binc	tru-usdt	170.935	1.0	spot	tru	2022-08-15 07:01:40.339000064	2022	7
12794837	20583710	1660546900365.0	20371858	0.085	1178.0	binc	tru-usdt	100.13	1.0	spot	tru	2022-08-15 07:01:40.364999936	2022	7
12794838	20583711	1660546900438.0	20371859	0.085	1272.0	binc	tru-usdt	108.12	1.0	spot	tru	2022-08-15 07:01:40.438000128	2022	7
12794840	20583713	1660546900502.0	20371860	0.0849	1146.0	binc	tru-usdt	97.2954	0.0	spot	tru	2022-08-15 07:01:40.502000128	2022	7
12794841	20583714	1660546901208.0	20371861	0.0849	1622.0	binc	tru-usdt	137.7078	0.0	spot	tru	2022-08-15 07:01:41.208000000	2022	7
12794842	20583715	1660546901208.0	20371862	0.0849	2700.0	binc	tru-usdt	229.23	0.0	spot	tru	2022-08-15 07:01:41.208000000	2022	7
12794843	20583716	1660546901396.0	20371863	0.0848	512.0	binc	tru-usdt	43.4176	0.0	spot	tru	2022-08-15 07:01:41.396000000	2022	7
12794844	20583717	1660546905978.0	20371864	0.0849	410.0	binc	tru-usdt	34.809000000000005	0.0	spot	tru	2022-08-15 07:01:45.977999872	2022	7
12794845	20583718	1660546911352.0	20371865	0.0849	2595.0	binc	tru-usdt	220.3155	0.0	spot	tru	2022-08-15 07:01:51.352000000	2022	7
12794846	20583719	1660546928568.0	20371866	0.0849	2700.0	binc	tru-usdt	229.23	0.0	spot	tru	2022-08-15 07:02:08.568000000	2022	7
12794847	20583720	1660546946454.0	20371867	0.0849	305.0	binc	tru-usdt	25.8945	0.0	spot	tru	2022-08-15 07:02:26.454000128	2022	7
12794848	20583721	1660546947952.0	20371868	0.0849	651.0	binc	tru-usdt	55.2699	1.0	spot	tru	2022-08-15 07:02:27.952000000	2022	7
12794849	20583722	1660546948032.0	20371869	0.0849	2577.0	binc	tru-usdt	218.7873	1.0	spot	tru	2022-08-15 07:02:28.032000000	2022	7
12794851	20583724	1660546953848.0	20371870	0.0849	1232.0	binc	tru-usdt	104.5968	0.0	spot	tru	2022-08-15 07:02:33.848000000	2022	7
12794852	20583725	1660546964076.0	20371871	0.0848	138.0	binc	tru-usdt	11.7024	0.0	spot	tru	2022-08-15 07:02:44.076000000	2022	7
12794853	20583726	1660546983890.0	20371872	0.0848	1643.0	binc	tru-usdt	139.3264	0.0	spot	tru	2022-08-15 07:03:03.889999872	2022	7
12794854	20583727	1660546984239.0	20371873	0.0848	8395.0	binc	tru-usdt	711.896	0.0	spot	tru	2022-08-15 07:03:04.239000064	2022	7
12794855	20583728	1660546984239.0	20371874	0.0848	127.0	binc	tru-usdt	10.7696	0.0	spot	tru	2022-08-15 07:03:04.239000064	2022	7
12794856	20583729	1660546984239.0	20371875	0.0848	9636.0	binc	tru-usdt	817.1328	0.0	spot	tru	2022-08-15 07:03:04.239000064	2022	7
12794857	20583730	1660546984239.0	20371876	0.0848	2700.0	binc	tru-usdt	228.96	0.0	spot	tru	2022-08-15 07:03:04.239000064	2022	7
12794858	20583731	1660546984239.0	20371877	0.0848	1542.0	binc	tru-usdt	130.7616	0.0	spot	tru	2022-08-15 07:03:04.239000064	2022	7
12794859	20583732	1660546984496.0	20371878	0.0849	1300.0	binc	tru-usdt	110.37	1.0	spot	tru	2022-08-15 07:03:04.496000000	2022	7
12794860	20583733	1660546984496.0	20371879	0.0849	2700.0	binc	tru-usdt	229.23	1.0	spot	tru	2022-08-15 07:03:04.496000000	2022	7
12794862	20583735	1660546984514.0	20371880	0.0849	1300.0	binc	tru-usdt	110.37	1.0	spot	tru	2022-08-15 07:03:04.513999872	2022	7
12794863	20583736	1660546984525.0	20371881	0.0849	1300.0	binc	tru-usdt	110.37	1.0	spot	tru	2022-08-15 07:03:04.524999936	2022	7
12794864	20583737	1660546984560.0	20371882	0.0849	1300.0	binc	tru-usdt	110.37	1.0	spot	tru	2022-08-15 07:03:04.560000000	2022	7
12794865	20583738	1660546984626.0	20371883	0.0849	1300.0	binc	tru-usdt	110.37	1.0	spot	tru	2022-08-15 07:03:04.625999872	2022	7
12794866	20583739	1660546986494.0	20371884	0.0848	1552.0	binc	tru-usdt	131.6096	0.0	spot	tru	2022-08-15 07:03:06.494000128	2022	7
12794867	20583740	1660546988492.0	20371885	0.0848	8906.0	binc	tru-usdt	755.2288	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794868	20583741	1660546988492.0	20371886	0.0848	2636.0	binc	tru-usdt	223.5328	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794869	20583742	1660546988492.0	20371887	0.0848	2700.0	binc	tru-usdt	228.96	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794870	20583743	1660546988492.0	20371888	0.0848	1300.0	binc	tru-usdt	110.24	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794871	20583744	1660546988492.0	20371889	0.0848	2063.0	binc	tru-usdt	174.9424	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794873	20583746	1660546988492.0	20371890	0.0847	665.0	binc	tru-usdt	56.3255	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794874	20583747	1660546988492.0	20371891	0.0847	119.0	binc	tru-usdt	10.0793	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794875	20583748	1660546988492.0	20371892	0.0847	210.0	binc	tru-usdt	17.787	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794876	20583749	1660546988492.0	20371893	0.0847	265.0	binc	tru-usdt	22.4455	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794877	20583750	1660546988492.0	20371894	0.0847	1300.0	binc	tru-usdt	110.11	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794878	20583751	1660546988492.0	20371895	0.0846	437.0	binc	tru-usdt	36.9702	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794879	20583752	1660546988492.0	20371896	0.0846	534.0	binc	tru-usdt	45.1764	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794880	20583753	1660546988492.0	20371897	0.0846	739.0	binc	tru-usdt	62.5194	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794881	20583754	1660546988492.0	20371898	0.0846	119.0	binc	tru-usdt	10.0674	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794882	20583755	1660546988492.0	20371899	0.0846	514.0	binc	tru-usdt	43.4844	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794884	20583757	1660546988492.0	20371900	0.0846	1921.0	binc	tru-usdt	162.51659999999998	0.0	spot	tru	2022-08-15 07:03:08.492000000	2022	7
12794885	20583758	1660547012192.0	20371901	0.0849	133.0	binc	tru-usdt	11.2917	1.0	spot	tru	2022-08-15 07:03:32.192000000	2022	7
12794886	20583759	1660547012277.0	20371902	0.0849	2567.0	binc	tru-usdt	217.9383	1.0	spot	tru	2022-08-15 07:03:32.276999936	2022	7
12794887	20583760	1660547012292.0	20371903	0.085	1300.0	binc	tru-usdt	110.5	1.0	spot	tru	2022-08-15 07:03:32.292000000	2022	7
12794888	20583761	1660547012292.0	20371904	0.085	514.0	binc	tru-usdt	43.690000000000005	1.0	spot	tru	2022-08-15 07:03:32.292000000	2022	7
12794889	20583762	1660547012292.0	20371905	0.085	4543.0	binc	tru-usdt	386.155	1.0	spot	tru	2022-08-15 07:03:32.292000000	2022	7
12794890	20583763	1660547062436.0	20371906	0.0848	1256.0	binc	tru-usdt	106.5088	0.0	spot	tru	2022-08-15 07:04:22.436000000	2022	7
12794891	20583764	1660547255546.0	20371907	0.085	190.0	binc	tru-usdt	16.150000000000002	1.0	spot	tru	2022-08-15 07:07:35.545999872	2022	7
12794892	20583765	1660547321188.0	20371908	0.085	177.0	binc	tru-usdt	15.045000000000002	1.0	spot	tru	2022-08-15 07:08:41.188000000	2022	7
12794893	20583766	1660547339239.0	20371909	0.085	176.0	binc	tru-usdt	14.96	1.0	spot	tru	2022-08-15 07:08:59.239000064	2022	7
12794895	20583768	1660547348796.0	20371910	0.0848	294.0	binc	tru-usdt	24.9312	0.0	spot	tru	2022-08-15 07:09:08.796000000	2022	7
12794896	20583769	1660547348862.0	20371911	0.0848	1300.0	binc	tru-usdt	110.24	0.0	spot	tru	2022-08-15 07:09:08.862000128	2022	7
12794897	20583770	1660547348862.0	20371912	0.0848	119.0	binc	tru-usdt	10.0912	0.0	spot	tru	2022-08-15 07:09:08.862000128	2022	7
12794898	20583771	1660547348862.0	20371913	0.0848	597.0	binc	tru-usdt	50.6256	0.0	spot	tru	2022-08-15 07:09:08.862000128	2022	7
12794899	20583772	1660547348884.0	20371914	0.0848	1300.0	binc	tru-usdt	110.24	0.0	spot	tru	2022-08-15 07:09:08.884000000	2022	7
12794900	20583773	1660547348944.0	20371915	0.0848	294.0	binc	tru-usdt	24.9312	0.0	spot	tru	2022-08-15 07:09:08.944000000	2022	7
12794901	20583774	1660547348961.0	20371916	0.0848	1006.0	binc	tru-usdt	85.3088	0.0	spot	tru	2022-08-15 07:09:08.960999936	2022	7
12794902	20583775	1660547358485.0	20371917	0.0847	2700.0	binc	tru-usdt	228.69	0.0	spot	tru	2022-08-15 07:09:18.484999936	2022	7
12794903	20583776	1660547358485.0	20371918	0.0847	9052.0	binc	tru-usdt	766.7044	0.0	spot	tru	2022-08-15 07:09:18.484999936	2022	7
12794904	20583777	1660547399178.0	20371919	0.0847	1213.0	binc	tru-usdt	102.7411	0.0	spot	tru	2022-08-15 07:09:59.177999872	2022	7
12794906	20583779	1660547399178.0	20371920	0.0847	1781.0	binc	tru-usdt	150.8507	0.0	spot	tru	2022-08-15 07:09:59.177999872	2022	7
12794907	20583780	1660547399243.0	20371921	0.0847	556.0	binc	tru-usdt	47.0932	0.0	spot	tru	2022-08-15 07:09:59.243000064	2022	7
12794908	20583781	1660547399243.0	20371922	0.0847	236.0	binc	tru-usdt	19.9892	0.0	spot	tru	2022-08-15 07:09:59.243000064	2022	7
12794909	20583782	1660547399243.0	20371923	0.0847	129.0	binc	tru-usdt	10.9263	0.0	spot	tru	2022-08-15 07:09:59.243000064	2022	7
12794910	20583783	1660547399298.0	20371924	0.0847	761.0	binc	tru-usdt	64.4567	0.0	spot	tru	2022-08-15 07:09:59.297999872	2022	7
12794911	20583784	1660547431033.0	20371925	0.0846	1095.0	binc	tru-usdt	92.637	0.0	spot	tru	2022-08-15 07:10:31.032999936	2022	7
12794912	20583785	1660547431033.0	20371926	0.0846	1213.0	binc	tru-usdt	102.6198	0.0	spot	tru	2022-08-15 07:10:31.032999936	2022	7
12794913	20583786	1660547431033.0	20371927	0.0846	45.0	binc	tru-usdt	3.807	0.0	spot	tru	2022-08-15 07:10:31.032999936	2022	7
12794914	20583787	1660547432084.0	20371928	0.0847	649.0	binc	tru-usdt	54.9703	1.0	spot	tru	2022-08-15 07:10:32.084000000	2022	7
12794915	20583788	1660547467819.0	20371929	0.0847	171.0	binc	tru-usdt	14.4837	1.0	spot	tru	2022-08-15 07:11:07.819000064	2022	7
12794917	20583790	1660547509461.0	20371930	0.0846	882.0	binc	tru-usdt	74.6172	0.0	spot	tru	2022-08-15 07:11:49.460999936	2022	7
12794918	20583791	1660547509461.0	20371931	0.0846	168.0	binc	tru-usdt	14.2128	0.0	spot	tru	2022-08-15 07:11:49.460999936	2022	7
12794919	20583792	1660547535647.0	20371932	0.0848	814.0	binc	tru-usdt	69.0272	1.0	spot	tru	2022-08-15 07:12:15.647000064	2022	7
12794920	20583793	1660547632978.0	20371933	0.0846	825.0	binc	tru-usdt	69.795	0.0	spot	tru	2022-08-15 07:13:52.977999872	2022	7
12794921	20583794	1660547633381.0	20371934	0.0848	489.0	binc	tru-usdt	41.4672	1.0	spot	tru	2022-08-15 07:13:53.380999936	2022	7
12794922	20583795	1660547633381.0	20371935	0.0848	53.0	binc	tru-usdt	4.4944	1.0	spot	tru	2022-08-15 07:13:53.380999936	2022	7
12794923	20583796	1660547666215.0	20371936	0.0846	1875.0	binc	tru-usdt	158.625	0.0	spot	tru	2022-08-15 07:14:26.215000064	2022	7
12794924	20583797	1660547666215.0	20371937	0.0845	246.0	binc	tru-usdt	20.787000000000003	0.0	spot	tru	2022-08-15 07:14:26.215000064	2022	7
12794925	20583798	1660547666215.0	20371938	0.0845	160.0	binc	tru-usdt	13.52	0.0	spot	tru	2022-08-15 07:14:26.215000064	2022	7
